Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Log_MonthlyIncome
36,0,607,7,3,1,83,4,2,1,2261,2,16,3,4,1,17,2,2,15,7,6,13,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.442469645220301
48,0,855,4,3,4,54,3,3,4,18706,1,11,3,3,0,11,2,3,10,9,0,8,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8.97449144816442
27,0,1291,11,3,3,98,4,1,4,6527,8,14,3,2,1,5,4,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.837948916025283
51,0,1405,11,2,4,82,2,4,2,24439,3,16,3,2,0,29,1,2,5,2,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9.483644576482009
18,0,1124,1,3,4,97,3,1,4,19305,1,15,3,3,0,0,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.385230923066573
35,0,817,1,3,4,60,2,2,4,10846,0,12,3,2,1,10,0,3,9,7,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.587465244401569
27,0,793,2,1,4,43,1,2,4,20392,3,20,4,2,0,8,3,3,6,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.531490496117062
55,1,267,13,4,1,85,4,4,3,9277,6,17,3,3,0,24,2,2,19,7,3,8,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,9.524859098381523
56,0,1369,23,3,4,68,3,4,2,18235,4,12,3,1,1,33,0,3,19,16,15,9,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,9.503233841478497
34,0,999,26,1,1,92,2,1,3,15891,1,20,4,3,3,5,2,3,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.615791072035833
40,0,1202,2,1,2,89,4,2,3,13888,5,20,4,2,3,15,0,3,12,11,11,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.760609847570002
34,0,285,29,3,2,86,3,2,3,17491,4,13,3,1,2,10,1,3,8,7,7,7,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.599694412927981
31,1,703,2,3,3,90,2,1,4,11882,7,14,3,3,0,3,3,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.932362154339751
35,1,662,18,4,4,67,3,2,3,23288,0,18,3,3,1,5,0,2,4,2,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,8.437067146936952
38,0,693,7,3,4,57,4,1,3,15748,1,11,3,4,3,4,2,3,4,2,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.8674885686991285
34,0,404,2,4,3,98,3,2,4,6163,1,11,3,4,0,14,2,4,14,11,4,11,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.808070154764538
28,0,736,26,3,3,48,2,2,1,24232,1,11,3,3,1,5,0,3,5,3,0,4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.460622839927844
31,1,330,22,4,4,98,3,2,3,21057,1,15,3,4,2,10,3,2,10,2,6,7,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,8.729073550451737
39,0,1498,21,4,1,44,2,2,4,3567,3,12,3,4,2,8,2,4,5,4,1,4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,8.71948076085107
51,0,541,2,3,2,52,3,3,2,15395,2,11,3,2,0,14,5,3,4,2,3,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.268326221174837
41,0,1200,22,3,4,75,3,2,4,13953,3,14,3,1,2,12,4,2,6,2,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.60666819784384
37,0,1439,4,1,3,54,3,1,3,5182,7,15,3,4,0,8,2,3,6,4,1,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,8.005367067316664
33,0,1111,5,1,2,61,3,2,4,19293,6,13,3,1,0,8,2,4,5,4,1,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.21024036697585
32,0,499,2,1,3,36,3,2,2,20497,0,13,3,1,3,4,3,2,3,2,1,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,8.313607139317558
39,0,1485,25,2,3,71,3,3,3,3449,3,21,4,2,1,13,2,3,6,4,0,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.298442820197728
25,0,1372,18,1,1,93,4,2,3,12477,2,11,3,2,0,6,3,2,3,2,1,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.73761303680885
52,0,322,28,2,4,59,4,4,3,9731,2,11,3,2,1,24,3,2,5,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,9.49160187662504
43,0,930,6,3,1,73,2,2,3,20003,1,14,3,1,0,20,3,1,20,7,1,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8.31434234336979
27,0,205,10,3,4,98,2,2,4,7100,1,11,3,4,0,6,3,3,6,2,4,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,8.660427359502146
27,1,135,17,4,4,51,3,1,3,25681,1,13,3,4,0,8,2,3,8,2,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7.781138509845015
26,0,683,2,1,1,36,2,1,4,4050,0,12,3,4,0,5,2,3,4,3,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8.270013062273787
42,0,1147,10,3,3,31,3,4,1,16616,0,14,3,3,1,21,5,3,20,7,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.72913416539135
52,0,258,8,4,3,54,3,1,1,17363,9,13,3,3,0,12,2,1,5,4,0,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7.989899374942939
37,0,1462,11,3,1,94,3,1,3,19106,4,18,3,1,0,8,6,3,3,2,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.196987927258897
35,0,200,18,2,3,60,3,3,4,19944,2,11,3,3,0,10,2,3,2,2,2,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9.14452103093889
25,0,949,1,3,1,81,3,1,4,4910,4,11,3,2,1,7,2,2,3,2,0,2,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,8.080237416216702
26,0,652,7,3,3,100,4,1,1,23577,0,12,3,4,0,8,2,3,7,7,0,7,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,8.182838710766026
29,0,332,17,3,2,51,2,3,1,9769,1,13,3,1,0,10,3,2,10,9,0,9,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,8.985820874482043
49,1,1475,28,2,1,97,2,2,1,22710,3,20,4,1,0,20,2,3,4,3,1,3,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.36287583103188
29,1,337,14,1,3,84,3,3,4,22930,0,12,3,1,0,9,1,3,8,7,7,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8.929832503272403
54,0,971,1,3,4,54,3,4,4,5652,6,19,3,4,0,29,3,2,20,7,12,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.760136677640245
58,0,1055,1,3,4,76,3,5,1,22456,3,21,4,3,1,32,3,3,9,8,1,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9.888475432415625
55,0,1136,1,4,2,81,4,4,4,12414,2,13,3,4,2,31,4,4,7,7,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.597845154707354
36,0,1174,3,4,1,99,3,2,2,20763,3,16,3,4,0,15,3,3,5,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,9.13550906135318
31,1,667,1,4,2,50,1,1,3,16154,1,12,3,2,0,1,3,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.215239978730097
30,0,855,7,4,4,73,3,2,1,12761,7,14,3,2,2,8,3,3,3,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.472195825485501
31,0,182,8,5,1,93,3,4,2,8847,3,11,3,3,0,9,3,4,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.70643807033756
34,0,560,1,4,4,91,3,1,1,20284,5,14,3,3,2,10,2,3,4,3,1,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8.005367067316664
31,1,202,8,3,1,34,2,1,2,22262,1,12,3,3,0,1,3,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.140453043101158
27,0,1377,11,1,2,91,3,1,1,7679,0,14,3,2,0,6,3,4,5,0,1,4,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.649692623711514
36,0,172,4,4,1,37,2,2,4,22604,1,16,3,3,0,10,2,2,10,4,1,8,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.667507952075105
36,0,329,16,4,3,98,2,2,1,13494,4,13,3,1,2,11,3,2,3,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.639056779173078
47,0,465,1,3,1,74,3,1,4,10205,7,12,3,3,1,17,2,2,6,5,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,8.137688184977605
25,1,383,9,2,1,68,2,1,1,15182,3,12,3,1,0,6,2,3,3,2,2,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,8.38958706681109
37,0,1413,5,2,3,84,4,1,3,25470,0,14,3,1,0,7,2,1,6,5,1,3,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,8.160803920954665
56,0,1255,1,2,1,90,3,1,1,10494,2,22,4,4,1,5,3,4,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.633853559681768
47,0,359,2,4,1,82,3,4,3,26703,3,19,3,2,2,26,2,4,20,17,5,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.75091895389152
24,0,1476,4,1,4,42,3,2,3,15211,1,12,3,3,2,5,3,3,5,4,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,8.333991247194975
32,0,601,7,5,4,97,3,2,4,23343,4,12,3,3,1,7,3,2,4,3,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.127502093667179
34,0,401,1,3,4,86,2,1,2,3708,5,17,3,1,1,7,2,2,5,4,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.100161446936607
41,0,1283,5,5,2,90,4,1,3,5561,2,12,3,1,0,7,5,2,4,2,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,7.662937850461535
40,0,663,9,4,3,81,3,2,3,23099,3,11,3,3,2,11,2,4,8,7,0,7,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8.288031567776464
31,0,326,8,2,1,31,3,3,4,8386,1,18,3,1,1,13,5,3,13,7,9,9,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.286745703178589
46,1,377,9,3,1,52,3,3,4,15986,4,11,3,1,1,28,1,4,7,7,4,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.219993629004321
39,1,592,2,3,1,54,2,1,1,17181,2,23,4,2,0,11,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8.20166019080868
31,1,1445,1,5,3,100,4,3,2,8931,1,11,3,1,0,10,2,3,10,8,4,7,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.915566545710645
45,0,1038,20,3,2,95,1,3,1,19863,2,18,3,2,1,24,2,3,7,7,0,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.292104673778823
31,0,1398,8,2,4,96,4,1,2,24609,9,18,3,4,0,8,3,3,3,2,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.6544432264701125
31,1,523,2,3,2,94,3,1,4,21081,6,13,3,3,1,7,2,1,2,2,2,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,8.222285073872717
45,0,1448,29,3,2,55,3,3,4,14720,4,18,3,4,2,10,4,4,3,1,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,9.14644164612595
48,0,1221,7,3,3,96,3,2,1,24795,4,11,3,1,3,15,3,3,2,2,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.610136937058975
34,1,1107,9,4,1,52,3,1,3,3072,1,15,3,4,0,2,0,3,2,2,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7.916807490937603
40,0,218,8,1,4,55,2,3,2,25178,2,11,3,3,1,16,5,3,9,8,4,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.52937575208596
28,0,866,5,3,4,84,3,2,1,23490,0,18,3,4,0,6,4,3,5,4,1,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9.043577154098081
44,0,981,5,3,3,90,2,1,3,7973,3,14,3,4,0,7,5,3,5,2,0,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.059276223305648
53,0,447,2,3,4,39,4,4,2,19764,4,12,3,2,0,35,2,2,9,8,8,8,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9.71709773156622
49,0,1495,5,4,1,96,3,2,3,21534,2,14,3,2,1,20,0,2,3,2,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,8.802672840312818
40,0,896,2,3,3,68,3,1,3,8045,2,14,3,3,1,8,3,4,3,1,1,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.76046702921342
44,0,1467,20,3,4,49,3,1,2,21158,1,13,3,3,0,6,3,2,5,2,1,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8.137688184977605
33,0,430,7,3,4,54,3,2,1,17456,0,14,3,1,2,5,2,3,4,3,0,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.383433201236713
34,0,1326,3,3,4,81,1,2,1,15891,3,18,3,4,0,15,2,3,13,9,3,12,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,8.468002947225466
30,0,1358,16,1,4,96,3,2,3,2939,8,15,3,3,2,4,2,2,2,1,2,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.57583938684897
42,0,748,9,2,1,74,3,1,4,16458,1,13,3,3,0,12,3,3,12,9,5,8,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.20903626577507
44,0,383,1,5,1,79,3,2,3,9282,7,12,3,3,1,11,4,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.469891918298224
30,0,990,7,3,3,64,3,1,3,7152,1,13,3,2,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7.150701457592526
57,0,405,1,2,2,93,4,2,3,2721,0,24,4,1,1,13,2,2,12,9,2,8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8.497194544909547
49,0,1490,7,4,3,35,3,3,2,20948,3,14,3,2,2,29,3,3,8,7,0,7,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.255982729854884
34,0,829,15,3,2,71,3,4,1,11929,7,14,3,4,2,16,3,2,14,8,6,9,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.74143910058173
28,1,1496,1,3,1,92,3,1,3,15747,3,15,3,4,1,5,3,4,3,2,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,7.975908360165538
29,1,115,13,3,1,51,3,2,2,17485,5,11,3,1,0,7,4,1,5,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.659733878198347
34,1,790,24,4,1,40,2,2,2,7815,0,23,4,3,0,16,2,4,15,9,10,10,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8.433811582477187
35,0,660,7,1,4,76,3,1,3,16192,1,13,3,1,1,1,3,3,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7.785305182539862
24,1,381,9,3,2,89,3,1,1,16998,2,11,3,3,0,4,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,8.062432791583195
24,0,830,13,2,4,78,3,1,2,7103,1,13,3,3,1,1,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.617759576608505
44,0,1193,2,1,2,86,3,3,3,19719,5,18,3,2,0,16,2,2,2,2,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,9.231122911158712
29,0,1246,19,3,3,77,2,2,3,23757,1,14,3,3,2,10,3,3,10,7,0,4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.061956366209925
30,0,330,1,3,3,46,3,1,3,15428,0,21,4,1,1,6,3,4,5,3,1,3,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.632885505395133
55,0,1229,4,4,4,30,3,2,3,16143,0,16,3,2,0,4,2,3,3,2,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8.3030093814735
33,0,1099,4,4,1,82,2,1,2,8192,8,11,3,4,0,8,5,3,5,4,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.252967195000798
47,0,571,14,3,3,78,3,2,3,24200,3,17,3,3,1,11,4,2,5,4,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,8.432070937999402
28,1,289,2,2,3,38,2,1,1,5355,7,11,3,3,0,8,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.848543482456679
28,0,1423,1,3,1,72,2,1,3,12530,1,14,3,4,1,1,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.355001921105257
28,0,467,7,3,3,55,3,2,1,11827,0,14,3,4,0,5,5,3,4,2,1,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.496786381638575
49,0,271,3,2,3,43,2,2,1,23070,4,25,4,1,1,10,3,3,3,2,1,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.474285690404962
29,0,410,2,1,4,97,3,1,2,4668,0,13,3,3,3,4,3,3,3,2,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.064950891749143
28,0,1083,29,1,3,96,1,2,2,3173,1,14,3,2,2,8,2,2,8,6,1,7,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8.787220328629298
33,0,516,8,5,4,69,3,2,3,22049,2,17,3,1,0,14,6,3,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8.762333040602343
32,0,495,10,3,3,64,3,3,4,21072,2,25,4,2,0,10,5,4,5,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9.327678864393416
54,0,1050,11,4,2,87,3,4,4,24456,3,20,4,1,1,26,2,3,14,9,1,12,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.682404377188837
29,1,224,1,4,1,100,2,1,1,7568,6,13,3,3,0,11,2,1,9,7,0,7,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,7.767687277186908
44,0,136,28,3,4,32,3,4,1,22074,3,13,3,3,1,24,1,4,20,6,14,17,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9.70069794710231
39,0,1089,6,3,2,32,3,3,2,9150,4,18,3,4,0,9,3,3,2,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.033245134153809
46,0,228,3,3,3,51,3,4,2,11380,8,12,3,4,1,23,2,4,13,12,5,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.717579572206754
35,0,1029,16,3,4,91,2,3,2,21195,1,19,3,4,0,11,3,1,11,8,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.060331104649475
23,0,507,20,1,1,97,3,2,3,24812,0,14,3,2,0,5,2,3,4,3,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.728855823852543
40,1,676,9,4,4,86,3,1,1,21831,3,14,3,2,0,15,3,1,5,4,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.610357618312838
34,0,971,1,3,4,64,2,3,3,12288,1,14,3,4,0,10,3,3,10,9,8,6,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,8.865593998902725
31,1,561,3,3,4,33,3,1,3,4156,1,12,3,1,0,7,2,1,7,2,7,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.315077007294104
50,0,333,22,5,3,88,1,4,4,24450,1,13,3,4,0,32,2,3,32,6,13,9,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,9.575816471867984
34,0,1440,7,2,2,55,3,1,3,4944,0,25,4,2,1,12,4,3,11,10,5,7,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,7.744569809354496
42,0,1210,2,3,3,68,2,1,2,24052,4,14,3,2,1,4,3,3,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.485083137498004
37,0,674,13,3,1,47,3,2,4,3031,1,17,3,1,0,10,2,3,10,8,3,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8.363109176033522
29,0,441,8,1,3,39,1,2,1,7288,3,13,3,3,1,9,3,3,7,7,0,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.181529290122063
33,0,575,25,3,4,44,2,2,2,24152,1,13,3,4,0,5,2,3,5,3,0,2,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8.371242135931933
45,0,950,28,3,4,97,3,1,4,4585,4,20,4,4,1,8,3,3,5,4,0,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,7.665284718471351
42,0,288,2,3,4,40,3,3,4,18611,2,14,3,3,1,24,3,1,20,8,13,9,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9.22276289197474
40,0,1342,9,2,1,47,3,2,1,19345,0,12,3,4,0,9,5,4,8,4,7,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.607764889600624
33,0,589,28,4,2,79,3,2,3,22949,1,12,3,2,1,15,3,3,15,14,5,7,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,8.557951183888406
40,0,898,6,2,3,38,3,4,4,17381,1,21,4,4,0,21,2,3,21,7,7,7,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,9.707351006708445
24,0,350,21,2,3,57,2,1,1,10036,0,14,3,2,3,2,3,3,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.739359202689098
40,0,1142,8,2,4,72,3,2,4,8841,3,18,3,3,0,8,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.311398278436641
45,0,538,1,4,1,66,3,3,2,20933,1,12,3,1,3,10,4,3,10,8,7,7,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.914894908906568
35,0,1402,28,4,2,98,2,1,3,26204,0,23,4,1,2,6,5,3,5,3,4,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.796057974316123
32,0,824,5,2,4,67,2,2,2,15624,3,12,3,1,1,12,2,3,7,1,2,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.679141958402255
36,0,1157,2,4,3,70,3,1,4,17001,3,21,4,4,0,7,3,2,3,2,1,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,7.8804263442924
48,0,492,16,4,3,96,3,2,3,13693,8,14,3,3,1,18,2,3,8,7,7,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.770283819098399
29,0,598,9,3,3,91,4,1,3,22376,6,18,3,1,2,5,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.804659297056102
33,0,1242,8,4,1,46,3,2,1,10589,2,13,3,4,1,8,6,1,2,2,2,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.762958920766726
30,1,740,1,3,2,64,2,2,1,5323,1,11,3,4,1,10,4,3,10,8,6,7,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.18142636181154
